Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
WOLFSPEED INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.87788185,0.993327564,0.999270491,0.882435313,0.993332034,0.993325858,0.880072319,0.880072319,0.99338553,0.058795563,0.986749636,0.608787862,0.999270491,0.999801537,0.999212501,0.993693252,0.999801474,0.020826522,0.020826522,0.890703865,0.04
MICROCHIP TECHNOLOGY INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.875279894,0.990631397,0.998055742,0.879856498,0.990653003,0.990644775,0.877526339,0.877526339,0.990724365,0.058824236,0.964686205,0.608594932,0.998055742,0.999473311,0.997900003,0.991149003,0.999472733,0.021056283,0.021056283,0.888148382,0.04
LINCOLN ELECTRIC HLDGS INC,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.878716008,0.9942493,0.99593033,0.883350023,0.994304992,0.99430057,0.880957823,0.880957823,0.994354988,0.058220541,0.893099449,0.608885807,0.99593033,0.999760827,0.996494858,0.994617279,0.999760915,0.020597101,0.020597101,0.891609872,0.15
ENPRO INDUSTRIES INC,"Manufacture of fabricated metal products, except machinery and equipment (28)",0.879712145,0.99525641,0.997941444,0.884315112,0.995282635,0.995278602,0.881917232,0.881917232,0.995323449,0.058496189,0.945926382,0.608931339,0.997941444,0.999877869,0.998224267,0.995542394,0.999878323,0.020642205,0.020642205,0.892565102,0.19
VIATRIS INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.87567298,0.990872239,0.999898717,0.880296956,0.990913646,0.99090741,0.877936758,0.877936758,0.990966064,0.05926481,0.999297927,0.608591854,0.999898717,0.998453009,0.996541182,0.991379556,0.998452353,0.021871554,0.021871554,0.888590362,0.1
LILLY (ELI) & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.87164322,0.986497027,0.999782448,0.876361256,0.986592766,0.98658534,0.874022201,0.874022201,0.986653717,0.05982309,0.998491956,0.608260079,0.999782448,0.996677022,0.992588246,0.987254992,0.996678429,0.023229433,0.023229433,0.884696121,0.11
VAREX IMAGING CORP,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.88008064,0.995644287,0.999993173,0.884671186,0.995643775,0.995639517,0.882277385,0.882277385,0.995680937,0.058729891,0.999952696,0.608914746,0.999993173,1.0,0.999768383,0.995885413,0.999997865,0.020666622,0.020666622,0.892918378,0.04
EDWARDS LIFESCIENCES CORP,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.880126713,0.99558737,0.999967041,0.884686011,0.995597901,0.995593632,0.882291983,0.882291983,0.995629621,0.058843454,0.999771537,0.608958847,0.999967041,0.999651418,0.998872796,0.995835892,0.999652046,0.020919953,0.020919953,0.892933248,0.12
WHIRLPOOL CORP,Manufacture of office machinery and computers (30),0.87575284,0.990681462,0.999766348,0.880330496,0.990794988,0.990789473,0.877953054,0.877953054,0.99083443,0.059760579,0.998775023,0.608640838,0.999766348,0.997727857,0.992788981,0.991203421,0.997728694,0.022877246,0.022877246,0.888552932,0.14
PLEXUS CORP,Manufacture of office machinery and computers (30),0.879757664,0.995195804,0.999968108,0.884303325,0.995207531,0.995203321,0.881908312,0.881908312,0.995242801,0.05891251,0.999832871,0.608931837,0.999968108,0.999689584,0.999011766,0.995459134,0.999690471,0.02098744,0.02098744,0.892544593,0.15
ADTRAN HOLDINGS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.880195646,0.995723865,0.999997674,0.884756415,0.995720139,0.995716078,0.882359637,0.882359637,0.995755745,0.058798016,0.999995829,0.608945066,0.999997674,0.999964378,0.999969118,0.995956338,0.99996371,0.020722409,0.020722409,0.89300298,0.07
EMERSON ELECTRIC CO,"Manufacture of radio, television and communication equipment and apparatus (32)",0.876021651,0.991015585,0.999922651,0.88036545,0.991030216,0.99102551,0.877981865,0.877981865,0.99108721,0.059425387,0.99985714,0.608819644,0.999922651,0.998801591,0.998841913,0.991495286,0.998802441,0.021805932,0.021805932,0.888659069,0.08
ROCKWELL AUTOMATION,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879636192,0.995020311,0.999970398,0.884151602,0.995024274,0.995020963,0.881743848,0.881743848,0.995059123,0.059026114,0.999945396,0.608945908,0.999970398,0.999542009,0.999552207,0.995287715,0.999541043,0.02111631,0.02111631,0.892404615,0.16
JUNIPER NETWORKS INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.879919629,0.995441389,0.999979369,0.884537248,0.995443191,0.995439819,0.882130137,0.882130137,0.995476681,0.058951088,0.999961986,0.608876672,0.999979369,0.999679406,0.999691177,0.995687148,0.999679797,0.020986762,0.020986762,0.892786092,0.18
ADVANSIX INC,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.868637768,0.983966866,0.997117525,0.873287544,0.984034906,0.984021043,0.871049819,0.871049819,0.9841694,0.057996776,0.976251253,0.608095585,0.997117525,0.999638696,0.994580155,0.984868375,0.999639238,0.020591674,0.020591674,0.881630464,0.03
LYONDELLBASELL INDUSTRIES NV,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0.741918432,0.83565234,0.937016014,0.731977344,0.837353064,0.837226665,0.731536639,0.731536639,0.838477648,0.052484232,0.481075371,0.613537735,0.937016014,0.979199585,0.881520027,0.845561758,0.979199621,0.031284125,0.031284125,0.741501377,0.03
NEWMONT CORP,Mining of other non-ferrous metal ores and concentrates,0.824059772,0.955095841,0.989532431,0.85270042,0.9639496,0.963916767,0.85013691,0.85013691,0.964351161,0.024386263,0.921651981,0.587988008,0.989532431,0.983578486,0.571924894,0.964937033,0.983579996,0.037879029,0.037879029,0.856817562,0.15
RYDER SYSTEM INC,Other land transport,0.874846855,0.989984759,0.999999973,0.8791043,0.989974386,0.989964619,0.876798894,0.876798894,0.990059159,0.058777377,0.99999981,0.608787736,0.999999973,1.0,1.0,0.990529901,1.0,0.020689005,0.020689005,0.887412091,0.0
ACCO BRANDS CORP,Other service activities (93),0.80802453,0.916149497,0.99999438,0.806497345,0.916064577,0.915982995,0.805342893,0.805342893,0.916773389,0.058777171,0.999982368,0.608587879,0.99999438,0.999926213,0.999768383,0.92071379,0.999927421,0.020737162,0.020737162,0.815590397,0.0
HYATT HOTELS CORP,Other service activities (93),0.868257553,0.985070419,0.999992702,0.874290029,0.985060116,0.985045902,0.872056162,0.872056162,0.985185325,0.058776823,0.999977059,0.606709772,0.999992702,0.999905857,0.999691177,0.985885639,0.999906074,0.020751575,0.020751575,0.882649273,0.0
SPRINT CORP,Post and telecommunications (64),0.87419713,0.988826398,0.999899888,0.878231983,0.988813996,0.988803245,0.875942246,0.875942246,0.988882442,0.059705494,0.999630952,0.608928458,0.999899888,0.998704904,0.998826472,0.989393097,0.998704246,0.021869858,0.021869858,0.886548641,0.05
NRG ENERGY INC,Production of electricity by hydro,0.583146882,0.693040029,0.998431476,0.606206518,0.685114721,0.684842704,0.609608489,0.609608489,0.685167424,0.135972339,0.988226491,0.570893382,0.998431476,0.940288178,0.940258176,0.678305769,0.940286432,0.078993365,0.078993365,0.610689242,0.0
FIRSTENERGY CORP,Production of electricity nec,0.533375802,0.640812055,0.994849362,0.558121615,0.638811438,0.638498401,0.561369769,0.561369769,0.639528286,0.117786617,0.96085334,0.566873969,0.994849362,0.909259302,0.805209845,0.645167224,0.909258773,0.096226798,0.096226798,0.566206194,0.02
HAWAIIAN ELECTRIC INDS,Production of electricity nec,0.864544122,0.970745314,0.998691505,0.868498048,0.969785039,0.969766572,0.866577166,0.866577166,0.969140179,0.085378605,0.990054951,0.608883112,0.998691505,0.965436961,0.950511102,0.966707632,0.965437301,0.051214664,0.051214664,0.875744238,0.05
WASTE MANAGEMENT INC,Real estate activities (70),0.778673035,0.883879804,0.999960565,0.774858324,0.883799724,0.883686686,0.774207171,0.774207171,0.884775327,0.058603963,0.999897334,0.608330513,0.999960565,0.999445322,0.996988975,0.890225066,0.999444982,0.02092097,0.02092097,0.784292392,0.0
CASELLA WASTE SYS INC  -CL A,Real estate activities (70),0.876666873,0.991822432,0.999998279,0.88091684,0.991815899,0.991807921,0.878582725,0.878582725,0.991884784,0.058770619,0.999995639,0.608941178,0.999998279,0.999974556,0.99986103,0.992268755,0.999974384,0.02069884,0.02069884,0.889204621,0.0
CAESARS ENTERTAINMENT CORP,"Recreational, cultural and sporting activities (92)",0.873680947,0.989715985,0.999968284,0.87890786,0.989789347,0.989779876,0.876596699,0.876596699,0.989877583,0.057919675,0.999859984,0.607960112,0.999968284,0.999681951,0.99491986,0.990352678,0.999681932,0.020461448,0.020461448,0.887214687,0.04
WYNN RESORTS LTD,"Recreational, cultural and sporting activities (92)",0.878367022,0.994112805,0.999974614,0.883218777,0.994173992,0.994168697,0.88084088,0.88084088,0.994224774,0.058090911,0.999887949,0.608638255,0.999974614,0.999745561,0.995938977,0.994494837,0.999745972,0.020506722,0.020506722,0.891479637,0.11
ALPHABET INC,"Recreational, cultural and sporting activities (92)",0.858422357,0.972796426,0.999482417,0.863314003,0.974146003,0.974128869,0.861110373,0.861110373,0.974395775,0.044777375,0.997713856,0.608857306,0.999482417,0.994827248,0.917219975,0.975539401,0.994827656,0.016986037,0.016986037,0.871743861,0.2
ODP CORP,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.878881429,0.994208193,0.999974127,0.883342918,0.994202306,0.994196685,0.880970913,0.880970913,0.994243058,0.059074728,0.999964072,0.608926136,0.999974127,0.999587808,0.999644853,0.99451207,0.999588006,0.021066966,0.021066966,0.891604745,0.07
COSTCO WHOLESALE CORP,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.866039421,0.978975056,0.999667119,0.86936679,0.978956837,0.978936862,0.867223203,0.867223203,0.97902859,0.06258778,0.999536439,0.608886452,0.999667119,0.99469494,0.995336772,0.979976328,0.994695306,0.025552139,0.025552139,0.87778237,0.09
ETSY INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.880324375,0.995851401,0.999998609,0.884879164,0.995847277,0.99584322,0.882482237,0.882482237,0.995881928,0.058794587,0.999998199,0.608959989,0.999998609,0.9999771,0.999984559,0.996076785,0.999976518,0.020709183,0.020709183,0.893123986,0.24
AMERICAN WATER WORKS CO INC,"Collection, purification and distribution of water (41)",0.768562687,0.991871444,0.999989747,0.880990209,0.99186519,0.991857328,0.87865421,0.87865421,0.991931265,0.05886268,0.99996701,0.505140966,0.999989747,0.99985497,0.999783824,0.992311746,0.999854841,0.02081567,0.02081567,0.889276917,0.0
ESSENTIAL UTILITIES INC,"Collection, purification and distribution of water (41)",0.879605545,0.995057201,0.999997547,0.884100323,0.995052387,0.995047572,0.881715541,0.881715541,0.995093561,0.058798681,0.999992227,0.608956292,0.999997547,0.999964378,0.999953677,0.995325446,0.999965845,0.020719188,0.020719188,0.892353854,0.01
AKAMAI TECHNOLOGIES INC,Computer and related activities (72),0.879682289,0.995125185,0.999990633,0.884185155,0.995124024,0.995119352,0.881797895,0.881797895,0.995163236,0.058837514,0.99996483,0.608956696,0.999990633,0.999885502,0.9997375,0.995390929,0.999886862,0.020793457,0.020793457,0.892435892,0.05
PAYPAL HOLDINGS INC,Computer and related activities (72),0.87978334,0.995410823,0.999950938,0.884571799,0.995426229,0.995422244,0.882172708,0.882172708,0.995454413,0.05908748,0.999815523,0.608720941,0.999950938,0.999404612,0.99865662,0.995662659,0.999406557,0.021236871,0.021236871,0.892811729,0.22
MASTERCARD INC,Computer and related activities (72),0.879856424,0.995289611,0.999953115,0.88444698,0.995304198,0.995300073,0.882050184,0.882050184,0.995333879,0.059073769,0.999823676,0.60890053,0.999953115,0.9994326,0.998718384,0.995548199,0.999432174,0.021212453,0.021212453,0.892688672,0.24
LEIDOS HOLDINGS INC,Computer and related activities (72),0.879968829,0.995385,0.99996185,0.884517312,0.995395878,0.995391756,0.882120648,0.882120648,0.995426648,0.05901876,0.999856571,0.608944796,0.99996185,0.99953692,0.998950002,0.995637808,0.999536773,0.021114953,0.021114953,0.892759942,0.25
OCCIDENTAL PETROLEUM CORP,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.731108497,0.892454208,0.996994413,0.794653743,0.891816479,0.891810395,0.792522767,0.792522767,0.891628559,0.098699345,0.995597874,0.545247752,0.996994413,0.948537101,0.965643433,0.893745766,0.948536993,0.071061099,0.071061099,0.803021151,0.0
EQT CORP,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.87022318,0.981812461,0.999277584,0.874310258,0.981439795,0.981444182,0.871869642,0.871869642,0.981260459,0.070716197,0.998942056,0.608587751,0.999277584,0.985995659,0.991738983,0.980905434,0.985996461,0.034405314,0.034405314,0.882317532,0.05
CLEAN ENERGY FUELS CORP,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.880076216,0.995517805,0.999828697,0.884635078,0.995521992,0.995517662,0.882243351,0.882243351,0.995552017,0.058904027,0.999747459,0.608958837,0.999828697,0.999715028,0.998023532,0.995693497,0.999713952,0.020944709,0.020944709,0.892853261,0.1
BRANDYWINE REALTY TRUST,"Financial intermediation, except insurance and pension funding (65)",0.878260044,0.993575785,0.999998379,0.882641191,0.99356929,0.993563014,0.880279821,0.880279821,0.993623184,0.058794078,0.999996587,0.608949365,0.999998379,0.9999771,0.999969118,0.993924893,0.999976518,0.020710031,0.020710031,0.890910499,0.0
HEALTHPEAK PROPERTIES INC,"Financial intermediation, except insurance and pension funding (65)",0.877120916,0.993720712,0.999994293,0.882796273,0.993714942,0.993708818,0.880432421,0.880432421,0.993766439,0.058833101,0.999987676,0.607719955,0.999994293,0.999916035,0.999891912,0.994060758,0.999916747,0.020763783,0.020763783,0.891063807,0.01
STATE STREET CORP,"Financial intermediation, except insurance and pension funding (65)",0.879911199,0.995308057,0.999969403,0.884432916,0.995306473,0.995301969,0.882042937,0.882042937,0.99533742,0.059070732,0.999933547,0.608957879,0.999969403,0.999552187,0.99945956,0.995554004,0.999551716,0.021090027,0.021090027,0.892682006,0.2
CAPITAL ONE FINANCIAL CORP,"Financial intermediation, except insurance and pension funding (65)",0.879433278,0.994637177,0.999922001,0.883917252,0.994640255,0.994635232,0.881535292,0.881535292,0.994663325,0.059523321,0.999830502,0.608955444,0.999922001,0.998857567,0.998610296,0.994905516,0.998857943,0.021711653,0.021711653,0.89217132,0.23
MORGAN STANLEY,"Financial intermediation, except insurance and pension funding (65)",0.879202775,0.994275123,0.999886516,0.883669212,0.994281967,0.994276692,0.881291061,0.881291061,0.994297954,0.059862124,0.999753241,0.608954277,0.999886516,0.998338511,0.997961768,0.994552702,0.99833708,0.022176941,0.022176941,0.891925206,0.25
ENTEGRIS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.879616335,0.995111483,0.999344313,0.884185481,0.995116642,0.995112173,0.881795142,0.881795142,0.99515534,0.058793821,0.988090456,0.608909511,0.999344313,0.999821892,0.999289707,0.995379683,0.999822821,0.020812618,0.020812618,0.89243538,0.1
CMC MATERIALS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.880245291,0.995771296,0.999752314,0.884810336,0.995770864,0.995766844,0.882412808,0.882412808,0.995805638,0.05878419,0.995500991,0.608951658,0.999752314,0.999933846,0.9997375,0.996002413,0.999933825,0.020735296,0.020735296,0.893055279,0.24
VISTEON CORP,Manufacture of machinery and equipment n.e.c. (29),0.877522357,0.995608451,0.999920564,0.884681975,0.995604889,0.995601137,0.882280987,0.882280987,0.995637981,0.058914979,0.999019032,0.606447884,0.999920564,0.999783727,0.999799265,0.995836436,0.999784397,0.020890618,0.020890618,0.892927095,0.02
BECTON DICKINSON & CO,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.878532488,0.993845085,0.999892877,0.883239198,0.99388093,0.99387576,0.880859953,0.880859953,0.993904242,0.05941323,0.999257449,0.608737531,0.999892877,0.998363955,0.996355888,0.994177758,0.998362696,0.021939888,0.021939888,0.891501172,0.21
GENERAL MOTORS CO,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0.834177412,0.948408123,0.993063494,0.839647651,0.951982122,0.952023988,0.836477588,0.836477588,0.952668561,0.025623397,0.966835176,0.608329271,0.993063494,0.996318263,0.829529662,0.954748428,0.996317667,0.012640587,0.012640587,0.847711858,0.12
NETGEAR INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.874119512,0.98900031,0.999993772,0.878155575,0.988990376,0.988979957,0.875860831,0.875860831,0.989081931,0.058830638,0.999988624,0.608926026,0.999993772,0.999903313,0.999907353,0.989597711,0.999903939,0.020778875,0.020778875,0.886473269,0.0
SUNRUN INC,"Manufacture of radio, television and communication equipment and apparatus (32)",0.880004249,0.995541521,0.999997674,0.884576768,0.99553729,0.995533051,0.882182842,0.882182842,0.995574441,0.058798032,0.999995829,0.608919549,0.999997674,0.999964378,0.999969118,0.995783469,0.99996371,0.020722579,0.020722579,0.89282506,0.15
INFINERA CORP,"Manufacture of radio, television and communication equipment and apparatus (32)",0.880273146,0.995800808,0.999996733,0.884835225,0.995797584,0.995793648,0.882436486,0.882436486,0.995832306,0.058805876,0.999994123,0.608950238,0.999996733,0.999949112,0.999953677,0.996029078,0.999948768,0.020735975,0.020735975,0.893080916,0.18
KNOLL INC,Other service activities (93),0.879406216,0.99483902,0.99999673,0.883887409,0.994836141,0.99483126,0.881503831,0.881503831,0.994879299,0.058777659,0.999989762,0.608955281,0.99999673,0.999956745,0.99986103,0.995121195,0.999957306,0.020716814,0.020716814,0.892143119,0.02
MILLERKNOLL INC,Other service activities (93),0.87985798,0.99533915,0.9999934,0.884388226,0.995339342,0.995335118,0.88199426,0.88199426,0.995377746,0.058776968,0.999979239,0.608951149,0.9999934,0.999913491,0.999722059,0.995595543,0.999914613,0.02074547,0.02074547,0.892638424,0.07
LUMEN TECHNOLOGIES INC,Post and telecommunications (64),0.870575181,0.98495922,0.999945466,0.874306888,0.984943125,0.984928523,0.872078894,0.872078894,0.985056188,0.059283489,0.999799029,0.608909812,0.999945466,0.999295203,0.999366913,0.985755216,0.999293419,0.021332166,0.021332166,0.882666194,0.02
VERIZON COMMUNICATIONS INC,Post and telecommunications (64),0.851285944,0.962773279,0.999610559,0.853379706,0.962732086,0.962696383,0.851489562,0.851489562,0.962945575,0.062384234,0.998564098,0.60881055,0.999610559,0.994962101,0.99544486,0.964639001,0.994962141,0.025283208,0.025283208,0.86196442,0.04
NORTHWESTERN CORP,Production of electricity nec,0.853819538,0.964887632,0.999402836,0.856433756,0.965167447,0.965137325,0.854440898,0.854440898,0.96529841,0.062749091,0.995461365,0.608825113,0.999402836,0.990455981,0.977409592,0.96690898,0.990455819,0.028484941,0.028484941,0.864941374,0.03
OTTER TAIL CORP,Production of electricity nec,0.86335105,0.976104976,0.999611545,0.866677307,0.976291212,0.97627057,0.8645374,0.8645374,0.976394155,0.060989517,0.997047617,0.608873676,0.999611545,0.994216594,0.985315463,0.977491214,0.994215001,0.025342217,0.025342217,0.875087934,0.1
ABM INDUSTRIES INC,Real estate activities (70),0.880050191,0.995536778,0.999985597,0.884607313,0.995548254,0.99554401,0.882213218,0.882213218,0.99558338,0.058714577,0.999962555,0.608958701,0.999985597,0.999796449,0.998903678,0.995789999,0.999797205,0.020773449,0.020773449,0.892854799,0.25
THERMO FISHER SCIENTIFIC INC,Research and development (73),0.87706797,0.992416369,0.999916578,0.88167082,0.992615986,0.9926133,0.879253524,0.879253524,0.992684908,0.056727782,0.999585639,0.608944753,0.999916578,0.999190883,0.988558105,0.993017192,0.999190954,0.020272213,0.020272213,0.88994245,0.2
OLD COPPER CO INC,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.875723472,0.990684624,0.999970619,0.879888757,0.990675034,0.990665979,0.877571759,0.877571759,0.99074449,0.059114847,0.999959237,0.608936307,0.999970619,0.999531832,0.999583089,0.991178751,0.999530369,0.021118175,0.021118175,0.888187863,0.03
ABERCROMBIE & FITCH  -CL A,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.879789688,0.995239019,0.999991815,0.88429895,0.995234154,0.995229511,0.88191139,0.88191139,0.995271823,0.058872322,0.999988719,0.608957237,0.999991815,0.999870236,0.999891912,0.995494506,0.999869784,0.020808549,0.020808549,0.892550233,0.06
MGE ENERGY INC, Production of electricity nec ,0.863374857,0.976504974,0.999750868,0.866631154,0.976615455,0.976594236,0.864503615,0.864503615,0.976750625,0.060196517,0.998106509,0.608873422,0.999750868,0.996290275,0.990580896,0.977838223,0.996289916,0.023673185,0.023673185,0.875053581,0.07
AVNET INC,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0.36827298,0.431206614,0.999938401,0.329706461,0.430601124,0.430045939,0.336140304,0.336140304,0.435396086,0.059455878,0.999901221,0.606324374,0.999938401,0.999033131,0.999073531,0.462124954,0.999035122,0.021565997,0.021565997,0.343960671,0.0
WESTROCK CO,Paper,0.83684036,0.940622648,0.989877943,0.84438682,0.944827694,0.944839428,0.841840623,0.841840623,0.944401459,0.05266302,0.952715422,0.608554517,0.989877943,0.946104661,0.679132825,0.942543977,0.946105586,0.054950528,0.054950528,0.850381169,0.16
TAUBMAN CENTERS INC,"Financial intermediation, except insurance and pension funding (65)",0.879102167,0.994874857,0.999998433,0.883918867,0.994869862,0.994864854,0.881537176,0.881537176,0.994912775,0.058793555,0.999996682,0.608632703,0.999998433,0.9999771,0.999969118,0.995153483,0.999976518,0.020709353,0.020709353,0.892174396,0.01
MOHAWK INDUSTRIES INC, Manufacture of furniture; manufacturing n.e.c. (36) ,0.864307034,0.976693642,0.99852637,0.868298435,0.976912398,0.976898172,0.866054095,0.866054095,0.976915478,0.06486965,0.979994534,0.608301416,0.99852637,0.989387336,0.981640468,0.977910781,0.989388477,0.030378307,0.030378307,0.876645631,0.15
MACERICH CO,"Financial intermediation, except insurance and pension funding (65)",0.879315394,0.995341258,0.99999732,0.884380566,0.99533645,0.9953319,0.881991534,0.881991534,0.9953751,0.058804202,0.999994312,0.608430929,0.99999732,0.99995929,0.999953677,0.995593729,0.999959441,0.020723935,0.020723935,0.892630733,0.01
BROOKDALE SENIOR LIVING INC,Health and social work (85),0.876136171,0.991402935,0.999982841,0.880539234,0.991431626,0.991424084,0.87819839,0.87819839,0.99150442,0.058434662,0.999930798,0.608813344,0.999982841,0.999809171,0.997869121,0.991904151,0.999810013,0.020651361,0.020651361,0.88882981,0.03
SEAWORLD ENTERTAINMENT INC," Recreational, cultural and sporting activities (92) ",0.879311338,0.994750483,0.999994943,0.883802356,0.994758416,0.994753374,0.881421056,0.881421056,0.994803032,0.058640779,0.999977723,0.608954874,0.999994943,0.999949112,0.999181619,0.995048455,0.999948768,0.02065204,0.02065204,0.892058518,0.04
KILROY REALTY CORP," Financial intermediation, except insurance and pension funding (65) ",0.879739459,0.995341785,0.999997928,0.884379647,0.995337333,0.995332782,0.881990627,0.881990627,0.99537615,0.058798381,0.999995639,0.608838633,0.999997928,0.999969467,0.999969118,0.995594818,0.999970114,0.020715966,0.020715966,0.89263022,0.01
AVANOS MEDICAL INC,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0.879399968,0.994980258,0.999985917,0.884061961,0.99498201,0.994977474,0.881672976,0.881672976,0.995021032,0.058846089,0.999902358,0.60880098,0.999985917,0.999783727,0.999521324,0.995254702,0.999784397,0.020853314,0.020853314,0.892315912,0.07
ANALOG DEVICES INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.879616118,0.995129928,0.998328959,0.884264757,0.995151912,0.995147946,0.881866328,0.881866328,0.995186313,0.058817787,0.969648585,0.608867696,0.998328959,0.999547098,0.998193385,0.995401632,0.999547447,0.021004566,0.021004566,0.892510239,0.22
DIEBOLD NIXDORF INC,Manufacture of office machinery and computers (30),0.879835839,0.995327556,0.99996319,0.884379947,0.995348549,0.995344532,0.881981311,0.881981311,0.995388755,0.058651913,0.999807086,0.608947151,0.99996319,0.999949112,0.998857355,0.995604431,0.999950902,0.020730209,0.020730209,0.892619965,0.06
PERKINELMER INC,Research and development (73),0.88007563,0.995598438,0.999991589,0.884643058,0.995614664,0.995610835,0.882242642,0.882242642,0.995652392,0.058570962,0.999958289,0.608958073,0.999991589,0.999918579,0.998841913,0.995856752,0.999918882,0.020646444,0.020646444,0.892889665,0.24
WATERS CORP,Research and development (73),0.880077128,0.995619518,0.99999138,0.884664343,0.995636401,0.995632604,0.882263408,0.882263408,0.995673961,0.058565874,0.999957246,0.608941481,0.99999138,0.999916035,0.998811031,0.99587725,0.999916747,0.020645427,0.020645427,0.892910687,0.25
COGNIZANT TECH SOLUTIONS,Computer and related activities (72),0.878815122,0.994134939,0.999949398,0.883321438,0.994150081,0.994144867,0.880942013,0.880942013,0.994188727,0.059097173,0.999809646,0.608892853,0.999949398,0.999386801,0.998610296,0.994456744,0.999387345,0.021253997,0.021253997,0.891574494,0.11
GAMESTOP CORP,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0.8798264,0.995238492,0.999979786,0.884337864,0.995233772,0.995229148,0.881949926,0.881949926,0.995267608,0.059009959,0.999972035,0.608957425,0.999979786,0.999676862,0.999722059,0.995488883,0.999677662,0.020984218,0.020984218,0.892588688,0.13
VERISK ANALYTICS INC,Activities auxiliary to financial intermediation (67),0.880259254,0.995769188,0.999995149,0.884808607,0.995765075,0.995760949,0.882412757,0.882412757,0.995799429,0.058828669,0.999990805,0.608959655,0.999995149,0.999926213,0.999922794,0.995997515,0.999927421,0.020755305,0.020755305,0.893054254,0.18
MARSH & MCLENNAN COS,"Insurance and pension funding, except compulsory social security (66)",0.879861476,0.995246397,0.999970071,0.884376332,0.995242059,0.995237459,0.881987983,0.881987983,0.995272865,0.0591094,0.999958573,0.608957611,0.999970071,0.999526743,0.999552207,0.995492692,0.9995261,0.021116818,0.021116818,0.892627143,0.19
MOODY'S CORP, Activities auxiliary to financial intermediation (67) ,0.88025165,0.995748108,0.999991213,0.884800316,0.995744453,0.995740317,0.882404584,0.882404584,0.995777817,0.058869253,0.999983221,0.608959617,0.999991213,0.999867692,0.99986103,0.995976473,0.999867649,0.020809227,0.020809227,0.89304605,0.25
BIOGEN INC,Research and development (73),0.881329542,0.997144676,0.999954355,0.886242139,0.99725532,0.99725511,0.883784444,0.883784444,0.997282075,0.057656034,0.999773338,0.608880848,0.999954355,0.999557276,0.993730892,0.997402965,0.999555985,0.0204606,0.0204606,0.894467871,0.23
COLGATE-PALMOLIVE CO, Chemicals nec ,0.87522416,0.991460379,0.997417401,0.880715688,0.991643596,0.991635531,0.878375772,0.878375772,0.991717398,0.056950635,0.992445752,0.608001469,0.997417401,0.999363902,0.987029431,0.992043825,0.999363864,0.020225922,0.020225922,0.888976966,0.09
ADVANCED MICRO DEVICES, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879102732,0.99447117,0.998071772,0.883632043,0.994496438,0.994491951,0.881241944,0.881241944,0.994535368,0.058823858,0.964977329,0.608939179,0.998071772,0.999475855,0.997930885,0.994779628,0.999477002,0.021053231,0.021053231,0.891883161,0.16
BRISTOL-MYERS SQUIBB CO," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.877849341,0.992975524,0.999855526,0.882502242,0.993041094,0.993038056,0.880091571,0.880091571,0.993065124,0.059472199,0.998998556,0.60876511,0.999855526,0.997794011,0.995074272,0.993373089,0.997792735,0.02237601,0.02237601,0.890771547,0.22
