Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
US BANCORP," Financial intermediation, except insurance and pension funding (65) ",0.877837466,0.992958659,0.999948554,0.882185657,0.992957047,0.99295031,0.879831338,0.879831338,0.993001917,0.059269801,0.999888233,0.608947216,0.999948554,0.99924686,0.999073531,0.993326289,0.999246456,0.021363536,0.021363536,0.890458777,0.08
KEYCORP," Financial intermediation, except insurance and pension funding (65) ",0.879774305,0.995222155,0.999988316,0.884290944,0.995218386,0.995213746,0.881903299,0.881903299,0.99525547,0.058890146,0.999974689,0.608950607,0.999988316,0.999829526,0.999783824,0.995478543,0.999829225,0.020842122,0.020842122,0.892542029,0.08
WELLS FARGO & CO," Financial intermediation, except insurance and pension funding (65) ",0.871140805,0.985060933,0.999778694,0.874934044,0.985069805,0.985055841,0.872694395,0.872694395,0.985132949,0.060891586,0.999518712,0.608912839,0.999778694,0.996758443,0.996047065,0.985807277,0.996757412,0.023590776,0.023590776,0.883282504,0.09
BANK OF AMERICA CORP," Financial intermediation, except insurance and pension funding (65) ",0.869653589,0.984352108,0.999731238,0.873605643,0.984419476,0.984404294,0.871383939,0.871383939,0.984555332,0.057993168,0.999415572,0.608741155,0.999731238,0.999885502,0.995197801,0.98527597,0.999886862,0.020448053,0.020448053,0.881955027,0.02
NORTHERN TRUST CORP," Financial intermediation, except insurance and pension funding (65) ",0.879973063,0.995437173,0.99998952,0.884498928,0.995433655,0.99542922,0.882107979,0.882107979,0.99546926,0.058878671,0.999977343,0.608958187,0.99998952,0.999847336,0.999814706,0.995682431,0.999846303,0.020826353,0.020826353,0.892747637,0.1
PRICE (T. ROWE) GROUP," Financial intermediation, except insurance and pension funding (65) ",0.880127474,0.995618464,0.999993134,0.884666151,0.995614635,0.995610367,0.882272558,0.882272558,0.99564974,0.058844157,0.999985212,0.608958979,0.999993134,0.999898224,0.999876471,0.995854757,0.99989967,0.020778875,0.020778875,0.892913251,0.11
BANK OF NEW YORK MELLON CORP," Financial intermediation, except insurance and pension funding (65) ",0.879153389,0.9944464,0.999960783,0.883611747,0.99444498,0.99443966,0.881234799,0.881234799,0.994480754,0.05915305,0.999914777,0.608953983,0.999960783,0.999424967,0.999305148,0.994736818,0.99942577,0.021203127,0.021203127,0.89186983,0.11
STATE STREET CORP," Financial intermediation, except insurance and pension funding (65) ",0.879655292,0.995126766,0.99997531,0.88423681,0.995124492,0.995119796,0.881849974,0.881849974,0.995158662,0.059014345,0.999946439,0.608884671,0.99997531,0.999638696,0.999552207,0.995384581,0.999637103,0.021012536,0.021012536,0.892488192,0.12
CITIGROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.873991504,0.989023498,0.999741092,0.878205025,0.989084452,0.989073815,0.875912132,0.875912132,0.989179269,0.058056024,0.999436996,0.608853453,0.999741092,0.999890591,0.995367654,0.989660292,0.999888996,0.020457209,0.020457209,0.886498906,0.03
CAPITAL ONE FINANCIAL CORP," Financial intermediation, except insurance and pension funding (65) ",0.879215638,0.994491196,0.999952849,0.883679656,0.994490439,0.994485185,0.881301597,0.881301597,0.994523568,0.059228785,0.999897524,0.608954308,0.999952849,0.999307925,0.999150737,0.994776544,0.999308362,0.021307071,0.021307071,0.891936486,0.14
JPMORGAN CHASE & CO," Financial intermediation, except insurance and pension funding (65) ",0.87402368,0.988152356,0.999722034,0.878146942,0.988170878,0.988160094,0.875855979,0.875855979,0.988191655,0.061432555,0.999395474,0.608853525,0.999722034,0.995928971,0.995027948,0.988713409,0.995929154,0.024333812,0.024333812,0.886459425,0.14
GOLDMAN SACHS GROUP INC," Financial intermediation, except insurance and pension funding (65) ",0.878351741,0.99372282,0.999907809,0.883061196,0.993726643,0.993720768,0.880692794,0.880692794,0.993753394,0.059658813,0.999799597,0.60867188,0.999907809,0.998648927,0.998347797,0.994036814,0.998648744,0.021897667,0.021897667,0.891324278,0.15
MORGAN STANLEY," Financial intermediation, except insurance and pension funding (65) ",0.878267235,0.993276972,0.999897359,0.882654319,0.993281355,0.993275075,0.880292349,0.880292349,0.993308892,0.059758603,0.999776846,0.608949456,0.999897359,0.998496264,0.998162503,0.993611987,0.998497181,0.022034845,0.022034845,0.890921266,0.16
AMERICAN EXPRESS CO," Financial intermediation, except insurance and pension funding (65) ",0.87915445,0.994320973,0.999919116,0.883615096,0.99432412,0.994318797,0.881237928,0.881237928,0.994349041,0.059550863,0.99982415,0.608954011,0.999919116,0.998814313,0.998548532,0.99460567,0.998815249,0.021749467,0.021749467,0.891872394,0.19
PROLOGIS INC," Financial intermediation, except insurance and pension funding (65) ",0.88029776,0.995815564,0.999996183,0.884850615,0.995811478,0.995807394,0.882454103,0.882454103,0.995845789,0.058815035,0.999991847,0.608959854,0.999996183,0.999944023,0.999938235,0.996041957,0.999944498,0.020738857,0.020738857,0.893095786,0.23
FRANKLIN RESOURCES INC," Financial intermediation, except insurance and pension funding (65) ",0.880144257,0.995603181,0.999981958,0.884684937,0.995600419,0.995596168,0.882290999,0.882290999,0.995632459,0.058950875,0.999960849,0.608959072,0.999981958,0.999735383,0.999675736,0.995836799,0.999735299,0.020925379,0.020925379,0.89293171,0.24
CINCINNATI FINANCIAL CORP," Insurance and pension funding, except compulsory social security (66) ",0.880130535,0.995613721,0.999991289,0.884668798,0.995609251,0.995604974,0.882275368,0.882275368,0.99564362,0.058874924,0.999988055,0.608958993,0.999991289,0.999862603,0.999876471,0.995848771,0.999861245,0.020813466,0.020813466,0.892916327,0.14
MARSH & MCLENNAN COS," Insurance and pension funding, except compulsory social security (66) ",0.879811028,0.995203709,0.999973931,0.884321772,0.995199179,0.995194531,0.881934211,0.881934211,0.995231561,0.059066733,0.999963882,0.608957351,0.999973931,0.999587808,0.999613971,0.995453873,0.999588006,0.02106171,0.02106171,0.892573306,0.16
COCA-COLA CO, Manufacture of beverages ,0.831928328,0.970618306,0.998979283,0.862731261,0.97084947,0.970831391,0.860556747,0.860556747,0.970867088,0.065812092,0.99572661,0.582179335,0.998979283,0.987677503,0.978027238,0.972025595,0.987676458,0.031884386,0.031884386,0.871083455,0.07
MOLSON COORS BEVERAGE CO, Manufacture of beverages ,0.87768146,0.994351539,0.999923293,0.883600057,0.994365155,0.994360429,0.881213689,0.881213689,0.994395586,0.059307115,0.99967892,0.607562192,0.999923293,0.999073841,0.998347797,0.994644307,0.999073546,0.021530219,0.021530219,0.891848808,0.09
PEPSICO INC, Manufacture of beverages ,0.838039612,0.956078183,0.998548468,0.849558933,0.956404278,0.956376482,0.847539132,0.847539132,0.956447444,0.068780747,0.993922892,0.599707681,0.998548468,0.982476763,0.968762546,0.958195662,0.982476364,0.036609833,0.036609833,0.857997883,0.11
KEURIG DR PEPPER INC, Manufacture of beverages ,0.876743546,0.99305194,0.999871184,0.882458524,0.993077705,0.993072252,0.880083685,0.880083685,0.99310734,0.059666172,0.99946079,0.607675365,0.999871184,0.998445376,0.997220592,0.99340574,0.998443814,0.022101654,0.022101654,0.890713095,0.11
BROWN FORMAN CORP, Manufacture of beverages ,0.879037538,0.994655095,0.999943585,0.88382047,0.994665436,0.99466079,0.881432876,0.881432876,0.994700477,0.059058375,0.999763859,0.6086691,0.999943585,0.999442778,0.998780149,0.994939255,0.999442847,0.021185153,0.021185153,0.892069285,0.03
TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.8648097,0.98010654,0.993505492,0.869478147,0.980193721,0.980174768,0.867317369,0.867317369,0.980363201,0.057789353,0.882040147,0.607829746,0.993505492,0.999720117,0.993005157,0.98124555,0.999720356,0.020458227,0.020458227,0.877858255,0.02
FIRST SOLAR INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.877734607,0.993177367,0.998692038,0.882322357,0.993191195,0.993185149,0.879957266,0.879957266,0.993243603,0.058809217,0.976243195,0.608762061,0.998692038,0.999646329,0.998594855,0.993553577,0.999645642,0.020935892,0.020935892,0.890590038,0.06
SUNPOWER CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.878494737,0.994330986,0.998892174,0.883444896,0.994342658,0.994337642,0.881063298,0.881063298,0.994386119,0.058804493,0.979878312,0.608497737,0.998892174,0.999699762,0.998811031,0.994643581,0.999699009,0.020898079,0.020898079,0.89170114,0.07
INTEL CORP, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.857689015,0.973734498,0.974466835,0.863352468,0.974136948,0.974112586,0.861270431,0.861270431,0.97437554,0.054392278,0.536241629,0.606985484,0.974466835,0.999503843,0.972514746,0.975402629,0.999504753,0.019184961,0.019184961,0.871702329,0.06
ANALOG DEVICES INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879476105,0.994949165,0.998584649,0.884071399,0.994966551,0.994962286,0.881677765,0.881677765,0.995003526,0.058811752,0.97429273,0.60889646,0.998584649,0.999615797,0.998471326,0.995229488,0.999615757,0.02095624,0.02095624,0.892320014,0.16
ADVANCED MICRO DEVICES, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.879099944,0.994537045,0.996894377,0.883767152,0.994581287,0.994577426,0.881366978,0.881366978,0.994614862,0.058851649,0.943592365,0.608850244,0.996894377,0.999157806,0.99664927,0.994846381,0.999156799,0.02127604,0.02127604,0.892012371,0.23
BALL CORP," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.871468888,0.986596631,0.988894504,0.87592163,0.986868522,0.986878101,0.873322335,0.873322335,0.987009689,0.056113798,0.708286096,0.608795091,0.988894504,0.999290114,0.990441926,0.987623587,0.99928915,0.020494514,0.020494514,0.884260294,0.05
LINCOLN ELECTRIC HLDGS INC," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.878326242,0.993825059,0.996507216,0.882925107,0.993871192,0.993866185,0.880542436,0.880542436,0.993924593,0.05829961,0.908252879,0.608868418,0.996507216,0.999793904,0.996988975,0.994208051,0.99979507,0.020609988,0.020609988,0.891189941,0.11
ILLINOIS TOOL WORKS," Manufacture of fabricated metal products, except machinery and equipment (28) ",0.873017993,0.988804263,0.976945453,0.878233875,0.989141402,0.989137269,0.875831758,0.875831758,0.989243698,0.055618428,0.394414627,0.608495532,0.976945453,0.998641294,0.980158117,0.989725232,0.998640205,0.020170474,0.020170474,0.886540438,0.18
MOHAWK INDUSTRIES INC, Manufacture of furniture; manufacturing n.e.c. (36) ,0.868601628,0.982363711,0.99911005,0.872977456,0.982492118,0.982480047,0.870702699,0.870702699,0.982524115,0.062457025,0.987918304,0.608257844,0.99911005,0.993590673,0.988913252,0.983292595,0.993591673,0.026540365,0.026540365,0.881304363,0.13
GENTEX CORP, Manufacture of machinery and equipment n.e.c. (29) ,0.880017696,0.99552413,0.999974747,0.88456723,0.995519552,0.995515312,0.882173462,0.882173462,0.99555609,0.058823864,0.99968802,0.608941141,0.999974747,0.999931301,0.999938235,0.995763878,0.99993169,0.020752762,0.020752762,0.892814805,0.06
VISTEON CORP, Manufacture of machinery and equipment n.e.c. (29) ,0.877821859,0.993098316,0.999801315,0.882283468,0.99309406,0.993088677,0.879909866,0.879909866,0.993142286,0.059120028,0.997546538,0.608851152,0.999801315,0.999458044,0.999490442,0.993446554,0.99945779,0.02119414,0.02119414,0.890551582,0.06
ABBOTT LABORATORIES," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.862423017,0.984739985,0.999669971,0.874488781,0.984717689,0.984708412,0.872216609,0.872216609,0.984796878,0.058494984,0.997712244,0.601241087,0.999669971,0.998221469,0.98875884,0.984957259,0.998221807,0.021329284,0.021329284,0.882671834,0.02
BAXTER INTERNATIONAL INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.874126287,0.991016639,0.999881985,0.880415111,0.991005822,0.990998296,0.878085105,0.878085105,0.991053532,0.059160687,0.999181895,0.607032789,0.999881985,0.99880668,0.995969859,0.9913099,0.998806711,0.02146731,0.02146731,0.888659069,0.02
LILLY (ELI) & CO," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.870609612,0.985602169,0.999793706,0.875353932,0.985545526,0.985534707,0.873094911,0.873094911,0.985610938,0.059595929,0.998569975,0.608199182,0.999793706,0.997883065,0.992974275,0.985881105,0.997882392,0.02207978,0.02207978,0.883579892,0.03
BECTON DICKINSON & CO," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.877954007,0.993349172,0.999933519,0.882623027,0.99336776,0.993361688,0.880258193,0.880258193,0.993406063,0.059178225,0.999539188,0.608704091,0.999933519,0.998984787,0.99773015,0.993708852,0.99898389,0.021465275,0.021465275,0.89089204,0.12
MERCK & CO," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.865936114,0.981498892,0.999591128,0.871143256,0.981701817,0.981687849,0.868907203,0.868907203,0.981843334,0.057195897,0.997165735,0.607560444,0.999591128,0.998269813,0.986072079,0.982642112,0.998270904,0.021017114,0.021017114,0.879508244,0.04
PFIZER INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.862759518,0.978298379,0.999427227,0.869419265,0.978506563,0.978490515,0.867214289,0.867214289,0.97853717,0.062135356,0.996029583,0.60600281,0.999427227,0.991252376,0.980482382,0.979472593,0.991252057,0.027377679,0.027377679,0.877826465,0.13
QUEST DIAGNOSTICS INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.878809785,0.994058523,0.999936223,0.88331258,0.99408459,0.99408047,0.880917793,0.880917793,0.994119231,0.059084714,0.999557863,0.608924464,0.999936223,0.999025497,0.997822797,0.994388721,0.999026583,0.021433566,0.021433566,0.891573981,0.17
BRISTOL-MYERS SQUIBB CO," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.877126633,0.992119137,0.999819551,0.881773699,0.992202075,0.992199154,0.879361789,0.879361789,0.992224535,0.059644937,0.998749143,0.608734765,0.999819551,0.997244422,0.993854421,0.99256715,0.997244121,0.022796024,0.022796024,0.890050125,0.22
VARIAN MEDICAL SYSTEMS INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.879983007,0.995437173,0.99997796,0.884536407,0.995443323,0.995439443,0.882137039,0.882137039,0.995476527,0.058884308,0.999847186,0.608947621,0.99997796,0.99966414,0.999243383,0.99568751,0.99966272,0.020946236,0.020946236,0.892785067,0.23
JOHNSON & JOHNSON," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.871841145,0.987572648,0.999447495,0.8769036,0.987896573,0.987890514,0.874540292,0.874540292,0.988019236,0.055077381,0.996170074,0.60830636,0.999447495,0.99935118,0.981177234,0.988536549,0.999351055,0.019470848,0.019470848,0.885197066,0.09
ITRON INC," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.880040739,0.995501468,0.999979348,0.884595393,0.995507124,0.99550327,0.882195581,0.882195581,0.995540123,0.058877637,0.999856855,0.608950252,0.999979348,0.999684495,0.999289707,0.995748278,0.999684066,0.020929957,0.020929957,0.892843519,0.25
EDWARDS LIFESCIENCES CORP," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.880163619,0.995671164,0.999985766,0.88474396,0.995672041,0.995667838,0.882349152,0.882349152,0.995704576,0.0588766,0.999901315,0.608930975,0.999985766,0.99976846,0.999521324,0.995907543,0.999769454,0.020868066,0.020868066,0.892990674,0.07
GENERAL MOTORS CO," Manufacture of motor vehicles, trailers and semi-trailers (34) ",0.824396296,0.940256905,0.992885474,0.832051741,0.94379027,0.943828846,0.828958456,0.828958456,0.94450487,0.026385177,0.965983987,0.60574126,0.992885474,0.994791627,0.825159816,0.946650039,0.994793501,0.013843144,0.013843144,0.84009258,0.1
CUMMINS INC," Manufacture of motor vehicles, trailers and semi-trailers (34) ",0.877584511,0.991323357,0.999145719,0.882414274,0.99159202,0.991587891,0.880006657,0.880006657,0.991497932,0.063058947,0.995915542,0.608723736,0.999145719,0.99056539,0.979000031,0.99183903,0.990564688,0.028543949,0.028543949,0.890638748,0.1
WHIRLPOOL CORP, Manufacture of office machinery and computers (30) ,0.875115621,0.990588709,0.999803348,0.879813406,0.990709677,0.990702013,0.877467076,0.877467076,0.990790781,0.058201327,0.998969074,0.608500158,0.999803348,0.999720117,0.993931627,0.991212491,0.999720356,0.020923514,0.020923514,0.888056602,0.03
HP INC, Manufacture of office machinery and computers (30) ,0.868656443,0.981902053,0.998659281,0.874259469,0.982591047,0.98259398,0.8717283,0.8717283,0.982518034,0.064414004,0.992970932,0.607475521,0.998659281,0.986967618,0.958602267,0.982972977,0.986965608,0.033246674,0.033246674,0.882206781,0.25
MOTOROLA SOLUTIONS INC," Manufacture of radio, television and communication equipment and apparatus (32) ",0.879238411,0.99454337,0.999965568,0.883697665,0.994537914,0.994532635,0.881319821,0.881319821,0.994573392,0.05917277,0.999936485,0.60895439,0.999965568,0.999465677,0.999490442,0.994824069,0.999466329,0.021186171,0.021186171,0.891955457,0.11
ROCKWELL AUTOMATION," Manufacture of radio, television and communication equipment and apparatus (32) ",0.87953878,0.994929666,0.99997482,0.884048407,0.994932266,0.994928633,0.88164564,0.88164564,0.994968969,0.05898912,0.999953549,0.608942422,0.99997482,0.999610708,0.999629412,0.995202641,0.999609352,0.021052553,0.021052553,0.892302581,0.13
CISCO SYSTEMS INC," Manufacture of radio, television and communication equipment and apparatus (32) ",0.876291773,0.991309128,0.999818474,0.880593642,0.991391681,0.991392674,0.87812103,0.87812103,0.991462209,0.058575699,0.999664511,0.608939653,0.999818474,0.999101829,0.997282357,0.991864425,0.999101297,0.021426275,0.021426275,0.888883648,0.05
GOODYEAR TIRE & RUBBER CO, Manufacture of rubber and plastic products (25) ,0.857369835,0.972652553,0.999741555,0.86227729,0.972887862,0.972905685,0.859578852,0.859578852,0.973154603,0.056614113,0.99827923,0.607121225,0.999741555,0.999071296,0.997822797,0.974356886,0.999071412,0.021455101,0.021455101,0.87073787,0.04
MATTEL INC, Manufacture of rubber and plastic products (25) ,0.879101758,0.994514911,0.999928888,0.883619742,0.994544534,0.994545075,0.881156066,0.881156066,0.994592644,0.058566699,0.99952658,0.608938344,0.999928888,0.999745561,0.999397795,0.994829693,0.999743838,0.020899436,0.020899436,0.891871369,0.07
CABOT CORP," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.852611379,0.967779319,0.996530566,0.857387067,0.967847617,0.967818316,0.855397114,0.855397114,0.968118874,0.057837627,0.971415332,0.606743879,0.996530566,0.999564909,0.993468392,0.96956769,0.999564524,0.020572005,0.020572005,0.865896091,0.02
KOPPERS HOLDINGS INC," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.873519985,0.989943652,0.998278829,0.8791248,0.989983766,0.989975013,0.87680436,0.87680436,0.990068157,0.058311655,0.985819291,0.60758325,0.998278829,0.999783727,0.996757358,0.990508133,0.999784397,0.020630675,0.020630675,0.88741568,0.23
LYONDELLBASELL INDUSTRIES NV," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.734266981,0.839857856,0.959160004,0.736875686,0.840268996,0.840148547,0.736466032,0.736466032,0.841169253,0.064719893,0.663519537,0.600919773,0.959160004,0.976922353,0.92318026,0.846762413,0.976921911,0.037005598,0.037005598,0.746058075,0.02
ALCOA CORP, Mining of other non-ferrous metal ores and concentrates ,0.593548707,0.664002471,0.983290161,0.586173161,0.677018462,0.676729227,0.58734584,0.58734584,0.678362493,0.068332884,0.874929648,0.602580046,0.983290161,0.898931609,0.31665174,0.691764386,0.898931163,0.121856259,0.121856259,0.590875017,0.05
NEWMONT CORP, Mining of other non-ferrous metal ores and concentrates ,0.841810651,0.977699699,0.988233028,0.89399774,0.965853046,0.966041423,0.892407022,0.892407022,0.96246757,0.101556337,0.9119262,0.576696874,0.988233028,0.982756647,0.51873012,0.902748591,0.982758142,0.038815369,0.038815369,0.878977048,0.11
FMC CORP, N-fertiliser ,0.859606952,0.970317385,0.994587569,0.864508735,0.969028481,0.969007174,0.862678324,0.862678324,0.968705769,0.074591445,0.981952298,0.607670344,0.994587569,0.983695528,0.971063278,0.965831674,0.983695269,0.035224315,0.035224315,0.871603371,0.22
MOSAIC CO, N-fertiliser ,0.866183512,0.973633313,0.984076542,0.867802806,0.972108051,0.972090613,0.866127464,0.866127464,0.971730676,0.064930268,0.946903084,0.612696137,0.984076542,0.990608644,0.914872919,0.964981838,0.990609517,0.02545786,0.02545786,0.873418461,0.08
RYDER SYSTEM INC, Other land transport ,0.876943417,0.992158663,0.999999988,0.881242204,0.992150327,0.992142677,0.878902879,0.878902879,0.992216699,0.05877765,0.999999905,0.60891751,0.999999988,1,1,0.99258529,1,0.020688835,0.020688835,0.88952662,0
MARRIOTT INTL INC, Other service activities (93) ,0.862029915,0.976889689,0.999990348,0.866250143,0.976872578,0.976850496,0.864142434,0.864142434,0.977066658,0.058776334,0.99996957,0.60781368,0.999990348,0.999875325,0.99959853,0.978151129,0.999874054,0.020771753,0.020771753,0.874696716,0
HYATT HOTELS CORP, Other service activities (93) ,0.871275635,0.986460136,0.999993806,0.875654156,0.986450675,0.986437762,0.873399395,0.873399395,0.986564292,0.058777052,0.999980566,0.608403943,0.999993806,0.999918579,0.9997375,0.987199485,0.999918882,0.020742079,0.020742079,0.883998798,0
YUM BRANDS INC, Other service activities (93) ,0.865408811,0.979357663,0.999964854,0.868746279,0.979363181,0.979344801,0.866580321,0.866580321,0.979532377,0.058771042,0.999889087,0.608883406,0.999964854,0.999544554,0.998548532,0.980495844,0.999545312,0.02099117,0.02099117,0.877165034,0.01
DARDEN RESTAURANTS INC, Other service activities (93) ,0.87363223,0.988445372,0.999979133,0.877646513,0.988449736,0.988439504,0.875349388,0.875349388,0.988544249,0.058774006,0.99993421,0.608925656,0.999979133,0.999730294,0.999135295,0.989083274,0.999728895,0.020868236,0.020868236,0.885969248,0.02
TRAVEL PLUS LEISURE CO, Other service activities (93) ,0.877830593,0.993288039,0.999988177,0.882384748,0.993289986,0.993284024,0.880018847,0.880018847,0.993344933,0.058775883,0.999962744,0.608774452,0.999988177,0.999847336,0.999505883,0.993658061,0.999846303,0.020790405,0.020790405,0.890656181,0.03
STARBUCKS CORP, Other service activities (93) ,0.874343758,0.989211113,0.999967431,0.878430797,0.989225053,0.989216161,0.876112687,0.876112687,0.989311255,0.058771577,0.999897239,0.608929382,0.999967431,0.999577631,0.99865662,0.989811939,0.999579467,0.020968957,0.020968957,0.886744507,0.03
STEELCASE INC, Other service activities (93) ,0.87923002,0.994639285,0.999993237,0.883700209,0.994638767,0.994633867,0.881317069,0.881317069,0.994683069,0.058776934,0.999978765,0.608954393,0.999993237,0.999910946,0.999722059,0.994933632,0.999912478,0.020746996,0.020746996,0.891958021,0.03
DUNKIN' BRANDS GROUP INC, Other service activities (93) ,0.880235088,0.995754959,0.999998276,0.884784384,0.995752102,0.995748037,0.882387662,0.882387662,0.995787747,0.05877798,0.999994691,0.608959539,0.999998276,0.9999771,0.999922794,0.995986813,0.999976518,0.020703588,0.020703588,0.893030155,0.08
PITNEY BOWES INC, Other service activities (93) ,0.879711301,0.995156806,0.999985325,0.884230703,0.995163195,0.995159202,0.881833366,0.881833366,0.995201875,0.058775291,0.999953739,0.608956913,0.999985325,0.999809171,0.999397795,0.995426664,0.999810013,0.020814992,0.020814992,0.892482552,0.11
HNI CORP, Other service activities (93) ,0.880134754,0.995639017,0.999994919,0.884679284,0.995638555,0.995634547,0.882281791,0.882281791,0.995674657,0.058777283,0.999984074,0.608959041,0.999994919,0.999933846,0.999783824,0.99587852,0.999933825,0.020732414,0.020732414,0.892926582,0.12
MILLERKNOLL INC, Other service activities (93) ,0.880205444,0.995718068,0.999995433,0.884760772,0.995715173,0.995711235,0.882362529,0.882362529,0.995750008,0.058799948,0.999985686,0.608954869,0.999995433,0.999923668,0.999814706,0.995945273,0.999923151,0.02074564,0.02074564,0.893005544,0.04
CARNIVAL CORPORATION & PLC, Other service activities (93) ,0.982846034,0.963926898,0.999972694,0.986768314,0.937066268,0.937060173,0.988000285,0.988000285,0.921921311,0.650855256,0.999913829,0.609373312,0.999972694,0.41474883,0.998872796,0.873970786,0.414748118,0.596991708,0.596991708,0.98146044,0
HOWMET AEROSPACE INC, Paper ,0.618421402,0.691267178,0.98327192,0.624066053,0.680489616,0.680228942,0.629097663,0.629097663,0.678371782,0.133359457,0.921855796,0.600485274,0.98327192,0.898666992,0.469766221,0.64189304,0.898666462,0.089390603,0.089390603,0.617455838,0.05
VERSO CORP, Paper ,0.865363871,0.981502054,0.998844881,0.872831478,0.981975265,0.981965235,0.870534129,0.870534129,0.981978261,0.060198427,0.994604014,0.605786423,0.998844881,0.991252376,0.963389024,0.982417907,0.991252057,0.027157414,0.027157414,0.880943396,0.24
DOMTAR CORP, Paper ,0.854348826,0.973282853,0.996289386,0.872130636,0.973633901,0.973634334,0.869879313,0.869879313,0.972984092,0.076212599,0.982666126,0.597181287,0.996289386,0.962261559,0.882369291,0.970084303,0.962263023,0.050957264,0.050957264,0.878861169,0.09
INTL PAPER CO, Paper ,0.777969183,0.88494067,0.982540935,0.807349759,0.888095709,0.888105699,0.805627525,0.805627525,0.886345655,0.084124612,0.918440989,0.58927825,0.982540935,0.883784836,0.446558167,0.874011056,0.883785567,0.102688594,0.102688594,0.808921734,0.11
LUMEN TECHNOLOGIES INC, Post and telecommunications (64) ,0.869370298,0.983641176,0.999949041,0.873000689,0.983623411,0.983607516,0.870793417,0.870793417,0.983748565,0.059250407,0.999812206,0.60890361,0.999949041,0.999341002,0.999397795,0.98451012,0.999340382,0.021289945,0.021289945,0.881374095,0.02
AT&T INC, Post and telecommunications (64) ,0.823011067,0.934455085,0.999579127,0.825611146,0.934383929,0.934320633,0.824163113,0.824163113,0.934828899,0.062675246,0.99844816,0.606122188,0.999579127,0.994554998,0.995074272,0.937848925,0.994554416,0.025654047,0.025654047,0.834496564,0.03
VERIZON COMMUNICATIONS INC, Post and telecommunications (64) ,0.846655087,0.95772666,0.999631764,0.848359753,0.957680537,0.957639872,0.846549129,0.846549129,0.957942268,0.062187898,0.998642306,0.608786713,0.999631764,0.995236896,0.995691918,0.959875926,0.995235381,0.025033099,0.025033099,0.856999071,0.04
HORMEL FOODS CORP, Processing of Food products nec ,0.871294024,0.986458028,0.999911844,0.875909201,0.986454809,0.986444818,0.873611009,0.873611009,0.986545991,0.059607936,0.999882356,0.608198691,0.999911844,0.998704904,0.998996325,0.987154317,0.998704246,0.021918184,0.021918184,0.884244912,0.04
TYSON FOODS INC  -CL A, Processing of Food products nec ,0.845387689,0.960680535,0.999639867,0.851399356,0.960683446,0.960658277,0.849355598,0.849355598,0.960920556,0.062166604,0.999518712,0.604939231,0.999639867,0.994707662,0.995908094,0.962653993,0.994708114,0.025711021,0.025711021,0.859980639,0.04
CONAGRA BRANDS INC, Processing of Food products nec ,0.867389356,0.983431954,0.999862613,0.87308562,0.983431573,0.983420435,0.870807829,0.870807829,0.983535289,0.060071096,0.999816471,0.606941739,0.999862613,0.997979752,0.998440443,0.984270134,0.997980587,0.022604754,0.022604754,0.881448442,0.04
FLOWERS FOODS INC, Processing of Food products nec ,0.877856904,0.993126248,0.999969052,0.882289852,0.993122604,0.993117021,0.879918659,0.879918659,0.993172548,0.059069755,0.999958763,0.608874418,0.999969052,0.999544554,0.999644853,0.993485736,0.999545312,0.021120379,0.021120379,0.890560812,0.05
HERSHEY CO, Processing of Food products nec ,0.875094994,0.993085141,0.999932109,0.882253414,0.993089708,0.993083722,0.879887198,0.879887198,0.993140073,0.059034634,0.999909373,0.606259636,0.999932109,0.999521654,0.999227942,0.993461791,0.99952183,0.021122584,0.021122584,0.890525433,0
