Company Name,Country,GICS Sub-Industry,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
EDWARDS LIFESCIENCES CORP,UNITED STATES OF AMERICA,Health Care Equipment," Manufacture of medical, precision and optical instruments, watches and clocks (33) ",0.8801681437243026,0.9956611513627347,0.9999850341621412,0.8847449465883611,0.9956622646068649,0.9956580572911184,0.8823501860369551,0.8823501860369551,0.9956938484691691,0.05891623613185379,0.9998962911968764,0.6089338512429446,0.9999850341621412,0.9997175723434626,0.9994904419258207,0.9958973847346868,0.9997182214651203,0.020916222518547054,0.020916222518547054,0.8929922125440185,0.07
GENERAL MOTORS CO,UNITED STATES OF AMERICA,Automobile Manufacturers," Manufacture of motor vehicles, trailers and semi-trailers (34) ",0.8232267223631538,0.9352113403474451,0.9939197805381468,0.8269265194990076,0.938505097600088,0.9385730060645666,0.8234130002651947,0.8234130002651947,0.9392834794997678,0.02860816705503324,0.9709293038703006,0.6088260012200618,0.9939197805381468,0.9950002671612967,0.8505605138815973,0.941774861346043,0.9950005656917557,0.015380253642602407,0.015380253642602407,0.8351415873120048,0.09
CUMMINS INC,UNITED STATES OF AMERICA,Construction Machinery & Heavy Trucks," Manufacture of motor vehicles, trailers and semi-trailers (34) ",0.8770816239279688,0.9907589322416559,0.999323219284202,0.8818169532356945,0.9909471101561884,0.9909418004567967,0.8794305160502031,0.8794305160502031,0.9908543934751283,0.06377683377993117,0.9967642663829811,0.608678784184203,0.999323219284202,0.9906747985476603,0.9833698773972391,0.9912369792257146,0.9906756921185264,0.028732845075619354,0.028732845075619354,0.8900670455454398,0.08
WESTERN DIGITAL CORP,UNITED STATES OF AMERICA,"Technology Hardware, Storage & Peripherals", Manufacture of office machinery and computers (30) ,0.8724078509225723,0.9883051876461126,0.9998586532872238,0.87777945144876,0.9883673890373906,0.9883581354769477,0.8754634513237713,0.8754634513237713,0.9884425157843394,0.05937258469561919,0.9992589655264923,0.6076517443861881,0.9998586532872238,0.9986260276168449,0.9956301534850684,0.9889504927147152,0.9986252622995263,0.022012631938782848,0.022012631938782848,0.8860579516345044,0.21
WHIRLPOOL CORP,UNITED STATES OF AMERICA,Household Appliances, Manufacture of office machinery and computers (30) ,0.8760606722294567,0.990966045992955,0.999827176028817,0.8804695586800557,0.9910477832581019,0.9910416112475978,0.8781036615184019,0.8781036615184019,0.9910950779469976,0.0595048964620422,0.9990939225408998,0.6087973326307428,0.999827176028817,0.9983207004205882,0.9946573607979988,0.9914686208976341,0.9983200022200733,0.02230750604669965,0.02230750604669965,0.888709316849167,0.11
HP INC,UNITED STATES OF AMERICA,"Technology Hardware, Storage & Peripherals", Manufacture of office machinery and computers (30) ,0.8705477049628694,0.9833334036009335,0.9989658358020438,0.8749571433331763,0.9838618470274173,0.9838614649004818,0.872484185810003,0.872484185810003,0.9838284371146275,0.06312542982866542,0.9945781341079958,0.6085931274356524,0.9989658358020438,0.9899471020632485,0.968067694018097,0.9843065941690513,0.9899456295508834,0.030375254856690168,0.030375254856690168,0.8829912691071601,0.24
MOTOROLA SOLUTIONS INC,UNITED STATES OF AMERICA,Communications Equipment," Manufacture of radio, television and communication equipment and apparatus (32) ",0.8791149691212677,0.9946160964802256,0.9999681265158941,0.8837609481182763,0.9946106016405565,0.99460538678286,0.8813820987488497,0.8813820987488497,0.9946462577041861,0.0591435797122583,0.999941225358376,0.6087804932476096,0.9999681265158941,0.999506387699385,0.9995213242333467,0.9948939064817041,0.9995068875639606,0.021149205281213924,0.021149205281213924,0.8920180114401974,0.09
ROCKWELL AUTOMATION,UNITED STATES OF AMERICA,Electrical Components & Equipment," Manufacture of radio, television and communication equipment and apparatus (32) ",0.8795026151652007,0.9948959371976297,0.9999767255209533,0.8840091040486546,0.994897871176257,0.9948941055983738,0.8816083995607491,0.8816083995607491,0.9949353291095628,0.05897318826245292,0.9999571513903,0.6089419502528501,0.9999767255209533,0.9996386961510962,0.9996448534634508,0.9951708969539211,0.9996392380879192,0.021024913894725706,0.021024913894725706,0.892263612665845,0.11
JUNIPER NETWORKS INC,UNITED STATES OF AMERICA,Communications Equipment," Manufacture of radio, television and communication equipment and apparatus (32) ",0.8797537857306336,0.9952021282650719,0.9999828987778389,0.8842903931389225,0.9952023351495773,0.9951985433146772,0.8818898707737437,0.8818898707737437,0.9952387216932254,0.058921568183369306,0.9999685271273885,0.6089341575595917,0.9999828987778389,0.9997353830965775,0.9997375003860288,0.995461129275825,0.9997352989520827,0.020935892096763473,0.020935892096763473,0.8925415163491455,0.12
CISCO SYSTEMS INC,UNITED STATES OF AMERICA,Communications Equipment," Manufacture of radio, television and communication equipment and apparatus (32) ",0.875530629446068,0.9908949000478522,0.999821722632362,0.8802057346273982,0.9909738041339199,0.9909742269901896,0.8777421357546515,0.8777421357546515,0.9910455176570905,0.05867939099536445,0.9996704828156694,0.6085467152705558,0.999821722632362,0.9990025978255614,0.9973286803989995,0.9914673511312259,0.9990031016985695,0.021525640312597075,0.021525640312597075,0.8885006327179801,0.04
GOODYEAR TIRE & RUBBER CO,UNITED STATES OF AMERICA,Tires & Rubber, Manufacture of rubber and plastic products (25) ,0.8590290179108592,0.9747858770555908,0.999806378716546,0.8643201323329868,0.9749570518750003,0.9749657890891804,0.8617549731407308,0.8617549731407308,0.9751968889312758,0.057156897041768684,0.998710844594444,0.6068419537391287,0.999806378716546,0.999305380628516,0.9983786788548841,0.9763197634606576,0.9993040924062819,0.021262814051946678,0.021262814051946678,0.8727657466789998,0.03
CABOT CORP,UNITED STATES OF AMERICA,Commodity Chemicals," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.8505373212784395,0.9656770880544377,0.9964792866437202,0.8553208218488407,0.965744267928788,0.9657129469443462,0.8533632869447106,0.8533632869447106,0.9660333004599886,0.05782372342477606,0.9709928184023782,0.6065751675561624,0.9964792866437202,0.9995598199587299,0.993375745035669,0.9675799612721245,0.9995581200248478,0.020570309246465242,0.020570309246465242,0.8638518065790364,0.01
LYONDELLBASELL INDUSTRIES NV,UNITED STATES OF AMERICA,Commodity Chemicals," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.7553862126297824,0.8667151864445367,0.9663174128687967,0.7626018218992455,0.8673261548312649,0.8672279454572998,0.7617605687220363,0.7617605687220363,0.8680796531787339,0.06449751485587375,0.7224893677147292,0.5980953895826335,0.9663174128687967,0.9785125985634355,0.9366449461103734,0.8734966192469378,0.9785122520295526,0.03656201546707109,0.03656201546707109,0.7718631237194383,0.02
KOPPERS HOLDINGS INC,UNITED STATES OF AMERICA,Commodity Chemicals," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.8759889006341531,0.9911447013662129,0.9984970796275582,0.8802985948699248,0.9911799015422688,0.9911721847713127,0.8779613934007631,0.8779613934007631,0.9912542157066496,0.05837083114814756,0.9876174153813426,0.6089080506314968,0.9984970796275582,0.9998117148956417,0.9971742688613693,0.9916418533147705,0.9998121476434135,0.020637965812916537,0.020637965812916537,0.8885785688062857,0.04
TRINSEO PLC,UNITED STATES OF AMERICA,Commodity Chemicals," Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c. ",0.8735825241962556,0.9887768589117938,0.9946041197884656,0.8781079017461457,0.9889060584427425,0.9888953027988948,0.8758189045121234,0.8758189045121234,0.9889948042579312,0.05750615818995855,0.9555433350646573,0.608705454784991,0.9946041197884656,0.9993231913816311,0.989855161977703,0.9894212132618032,0.9993233045791147,0.020507230943909147,0.020507230943909147,0.8863748233619577,0.09
ALCOA CORP,UNITED STATES OF AMERICA,Aluminum, Mining of other non-ferrous metal ores and concentrates ,0.6130037639838712,0.6918200081369881,0.9858761961951777,0.6090859312790743,0.7028223412718123,0.7025569832140468,0.6100338114740425,0.6100338114740425,0.7041832724049073,0.0659822330724761,0.8942856544276692,0.6002078417404453,0.9858761961951777,0.9153785675574587,0.4224082023408789,0.7166463655204002,0.9153789174154078,0.10540621748584808,0.10540621748584808,0.6145845083565945,0.04
NEWMONT CORP,UNITED STATES OF AMERICA,Gold, Mining of other non-ferrous metal ores and concentrates ,0.8439219741856088,0.9749476682048245,0.9906515415924544,0.8904358813113853,0.9607485861013557,0.9608927869953425,0.8896565861553212,0.8896565861553212,0.9572308347455911,0.11612582467972432,0.9300283151575914,0.5804311882417575,0.9906515415924544,0.9816956345844116,0.6176461505203669,0.8980069202269254,0.9816972033480413,0.03962521314361912,0.03962521314361912,0.876515908191288,0.09
MOSAIC CO,UNITED STATES OF AMERICA,Fertilizers & Agricultural Chemicals, N-fertiliser ,0.8826501864053865,0.9672380827906918,0.988782950269032,0.8609535098802442,0.9664331816994008,0.9664140068944759,0.8591019664780684,0.8591019664780684,0.9662347719840054,0.06621572609622192,0.9625966712507728,0.6336815393976474,0.988782950269032,0.9879039542416308,0.9400265587844724,0.962953658060976,0.9879027351730056,0.029446715112611727,0.029446715112611727,0.8677486109943209,0.03
RYDER SYSTEM INC,UNITED STATES OF AMERICA,Trucking, Other land transport ,0.875534192804375,0.9907747424516787,0.9999999939507527,0.8798811690430015,0.9907650775181598,0.990756074524438,0.8775635088101799,0.8775635088101799,0.990843159885563,0.058777716180450516,0.999999905202191,0.6087633620809647,0.9999999939507527,1.0,1.0,0.9912767047747751,1.0,0.020688835411752097,0.020688835411752097,0.8881801718285652,0.0
MARRIOTT INTL INC,UNITED STATES OF AMERICA,"Hotels, Resorts & Cruise Lines", Other service activities (93) ,0.8562597315161868,0.972351104712075,0.9999941322301039,0.8617757992735136,0.972326036952334,0.9722993332622849,0.8597420005999398,0.8597420005999398,0.9725591255964111,0.05877711942170875,0.9999816092250402,0.6062118368779479,0.9999941322301039,0.9999236682009358,0.9997529415397919,0.9738576863949064,0.9999231513086692,0.020739196314599303,0.020739196314599303,0.8702707663783715,0.0
HYATT HOTELS CORP,UNITED STATES OF AMERICA,"Hotels, Resorts & Cruise Lines", Other service activities (93) ,0.869751061711539,0.9856353701802575,0.9999939689004264,0.8748423170165521,0.9856247093749213,0.9856109828763157,0.8726005864166654,0.8726005864166654,0.9857453344082586,0.05877708563566804,0.9999810404381858,0.6076555011082425,0.9999939689004264,0.9999211238076336,0.9997529415397919,0.9864193040773106,0.9999210166227989,0.02074072240256437,0.02074072240256437,0.8831958513389625,0.0
HILTON WORLDWIDE HOLDINGS,UNITED STATES OF AMERICA,"Hotels, Resorts & Cruise Lines", Other service activities (93) ,0.8619480470185348,0.9790836191467968,0.9999850583591304,0.8684222365060328,0.9790729503082088,0.9790532789914431,0.8662761300413095,0.8662761300413095,0.9792476324441599,0.058775235849939225,0.9999528854888917,0.6058281623695989,0.9999850583591304,0.9998066261090375,0.9993823538494796,0.9802279230702952,0.9998057435858027,0.020817365931476615,0.020817365931476615,0.8768450856168949,0.0
DARDEN RESTAURANTS INC,UNITED STATES OF AMERICA,Restaurants, Other service activities (93) ,0.8729053528662315,0.9887837100028036,0.9999798015632132,0.8779770907347283,0.9887875079286342,0.9887775724797833,0.8756751996652894,0.8756751996652894,0.9888792660338396,0.05877414509832952,0.9999362958723044,0.6079365016688228,0.9999798015632132,0.9997379274898797,0.9991661776967975,0.9894025295560805,0.999737433637953,0.020862470309110814,0.020862470309110814,0.886296374536229,0.01
TRAVEL PLUS LEISURE CO,UNITED STATES OF AMERICA,"Hotels, Resorts & Cruise Lines", Other service activities (93) ,0.8772669631588556,0.9929528623858239,0.9999881827953689,0.8820553225543025,0.9929547102913536,0.9929484208140503,0.8796946635018353,0.8796946635018353,0.9930124923481393,0.05877588431156147,0.9999627444610352,0.6085235944534262,0.9999881827953689,0.9998473364018716,0.9995058830795837,0.9933413449547193,0.9998463026173383,0.020790405044093768,0.020790405044093768,0.8903305925808945,0.02
STARBUCKS CORP,UNITED STATES OF AMERICA,Restaurants, Other service activities (93) ,0.8734725494893675,0.9883889817592337,0.9999648085037415,0.8776293528424131,0.9884042121170457,0.9883946510387303,0.8753220835564282,0.8753220835564282,0.9884969610788321,0.058771032687306636,0.9998888969677688,0.6088014494495165,0.9999648085037415,0.9995445535989171,0.9985485315462771,0.9890357484592746,0.9995453119096259,0.020991509524823686,0.020991509524823686,0.8859518149879302,0.03
MCDONALD'S CORP,UNITED STATES OF AMERICA,Restaurants, Other service activities (93) ,0.8690677545746425,0.9833397276849426,0.9999335611167328,0.8727476734780604,0.983374469063284,0.9833615618927827,0.8704953120069125,0.8704953120069125,0.9835050543798799,0.0587645461514228,0.999790212448526,0.6089024076654036,0.9999335611167328,0.999139995063877,0.9972514746301844,0.9842752127992453,0.9991397215942688,0.02126044013733435,0.02126044013733435,0.8811218284626696,0.03
STEELCASE INC,UNITED STATES OF AMERICA,Office Services & Supplies, Other service activities (93) ,0.8792310957147788,0.9946561490122835,0.9999932429907484,0.8837168968697945,0.9946557615834429,0.9946508784172534,0.8813334926038107,0.8813334926038107,0.994699921107202,0.05877693500623655,0.9999787652907681,0.6089407299364945,0.9999932429907484,0.9999134906277273,0.9997220592322659,0.9949497762036705,0.9999124778793177,0.020746826754424637,0.020746826754424637,0.8919744287592369,0.03
MILLERKNOLL INC,UNITED STATES OF AMERICA,Office Services & Supplies, Other service activities (93) ,0.8798744321745194,0.9953539062812911,0.9999958290439759,0.8844027618734298,0.9953496733711096,0.9953453418083068,0.8820107986737368,0.8820107986737368,0.9953874617499507,0.05880805079793264,0.9999869179023482,0.6089517540294053,0.9999958290439759,0.9999211238076336,0.9998301473086069,0.9955997152095342,0.9999210166227989,0.020749539799695866,0.020749539799695866,0.8926512421576811,0.02
INTERFACE INC,UNITED STATES OF AMERICA,Office Services & Supplies, Other service activities (93) ,0.880194139541143,0.9957091089998039,0.9999977557292459,0.8847405574704759,0.995706476705249,0.9957023930531524,0.8823441581597984,0.8823441581597984,0.9957424295775852,0.05877787205695651,0.9999929849621287,0.6089593310606507,0.9999977557292459,0.9999694672803743,0.999907353077422,0.9959436405109903,0.9999701143978158,0.02070799629398016,0.02070799629398016,0.8929870851697879,0.08
PITNEY BOWES INC,UNITED STATES OF AMERICA,Office Services & Supplies, Other service activities (93) ,0.8797971760411619,0.9952606260421564,0.9999908777350481,0.8843177157375633,0.9952626341934513,0.9952584610033731,0.8819230368690317,0.8819230368690317,0.9953013072775361,0.058776443828871996,0.9999712762638515,0.6089573249089062,0.9999908777350481,0.9998804135147995,0.9996294123096878,0.995522259458626,0.9998825922771335,0.02076717459395886,0.02076717459395886,0.8925686914325679,0.08
DUNKIN' BRANDS GROUP INC,UNITED STATES OF AMERICA,Restaurants, Other service activities (93) ,0.8802851501487962,0.9958102943439501,0.9999983394816119,0.8848385932494534,0.9958073969572158,0.9958033827002506,0.8824410575621848,0.8824410575621848,0.9958425838532362,0.05877799286764753,0.9999948809183101,0.6089597963638194,0.9999983394816119,0.9999771004602808,0.9999227942311849,0.9960390543868162,0.999978653141297,0.020703078899426054,0.020703078899426054,0.893083992542747,0.14
CARNIVAL CORPORATION & PLC,UNITED STATES OF AMERICA,"Hotels, Resorts & Cruise Lines", Other service activities (93) ,0.9755122142230725,0.9623416607466213,0.9999766589792327,0.9784173765771473,0.9386911841234036,0.9386815762705674,0.9791480978730323,0.9791480978730323,0.9245135079667595,0.6195044991382035,0.9999263421023519,0.6093924655268257,0.9999766589792327,0.43686469679737217,0.9990426484666934,0.8841679175377415,0.4368634633570497,0.5752263018886865,0.5752263018886865,0.9754060367653242,0.0
HOWMET AEROSPACE INC,UNITED STATES OF AMERICA,Aerospace & Defense, Paper ,0.6425067587616065,0.717140586495551,0.9864329265733741,0.6446758646953925,0.705846938308588,0.7056078507199461,0.6492173628429507,0.6492173628429507,0.703935735220154,0.13146970899581722,0.9366222611609489,0.6035996774360102,0.9864329265733741,0.9153785675574587,0.5699484265464315,0.6694406225483305,0.9153789174154078,0.07880786077736886,0.07880786077736886,0.6392194905851154,0.04
VERSO CORP,UNITED STATES OF AMERICA,Paper Products, Paper ,0.8691121793620806,0.9846972977189029,0.9991818907191676,0.8756424234874076,0.985013067334235,0.9850038606449452,0.8733304384623567,0.8733304384623567,0.9850056614368401,0.06096965122386322,0.9961783211251135,0.6067089854896691,0.9991818907191676,0.9924507850725534,0.9740588616781446,0.9854214490755647,0.9924496160767462,0.02660310453770387,0.02660310453770387,0.8838075470846776,0.22
DOMTAR CORP,UNITED STATES OF AMERICA,Paper Products, Paper ,0.8549821981048155,0.9718082875012911,0.9967139883656944,0.8699100076432105,0.9724365952125714,0.9724325449533315,0.8676359910318214,0.8676359910318214,0.9718981697830605,0.07535040212454078,0.9846496751705673,0.5993555562246758,0.9967139883656944,0.9636049982062027,0.8958339767147401,0.9704701310126841,0.9636057405972425,0.050424659411079265,0.050424659411079265,0.8771522153333101,0.08
INTL PAPER CO,UNITED STATES OF AMERICA,Paper Packaging, Paper ,0.8001865828535649,0.8957000444793909,0.9828703252040574,0.8131141864590828,0.9008926621902641,0.9009097335020367,0.8108969690013799,0.8108969690013799,0.8997042933680205,0.06406794825621896,0.9199797473960701,0.6051145773790474,0.9828703252040574,0.899356522933889,0.45699638677001947,0.8921208273435126,0.8993559652729303,0.08796472769842874,0.08796472769842874,0.8162128598647603,0.14
EASTMAN CHEMICAL CO,UNITED STATES OF AMERICA,Specialty Chemicals, Petroleum Refinery ,0.8530074391310938,0.9584686862980288,0.9968517508994361,0.8564555071004231,0.9558406708102225,0.9558327947279943,0.8546916101330224,0.8546916101330224,0.9551643630661487,0.08827128111414431,0.9890905733343053,0.6088120904691574,0.9968517508994361,0.9701161006663767,0.9694882801642939,0.949633989832799,0.9701165325016597,0.04681393528573115,0.04681393528573115,0.8628453030175622,0.03
LUMEN TECHNOLOGIES INC,UNITED STATES OF AMERICA,Alternative Carriers, Post and telecommunications (64) ,0.8655241310852123,0.9798952099279686,0.9999500634634098,0.8693136617117805,0.9798735672116852,0.9798540133497445,0.8671650120452502,0.8671650120452502,0.9800306926047815,0.05924094519461984,0.9998159974525933,0.6084586460775988,0.9999500634634098,0.9993537241012567,0.9994132361570056,0.9809683782815526,0.9993531901812989,0.021277905366267894,0.021277905366267894,0.8777269939845646,0.01
SPRINT CORP,UNITED STATES OF AMERICA,Wireless Telecommunication Services, Post and telecommunications (64) ,0.8709138530231486,0.9855315498011076,0.9999533875248097,0.8748900523728458,0.9855131066546777,0.9854990204270321,0.8726536687713302,0.8726536687713302,0.9856190506277945,0.05939400069419615,0.9998282263699634,0.6087165827580625,0.9999533875248097,0.9991883385366176,0.9994595596182947,0.9862930530172824,0.9991888193692857,0.021443909823801274,0.021443909823801274,0.8832445613941535,0.0
AT&T INC,UNITED STATES OF AMERICA,Integrated Telecommunication Services, Post and telecommunications (64) ,0.8228639388251416,0.934219513172013,0.999644506907628,0.8252047672935212,0.9341482710677644,0.9340846359850471,0.8237622148561081,0.8237622148561081,0.934612290043636,0.06206991117245745,0.9986892306939759,0.6063410797319184,0.999644506907628,0.9953997369097326,0.9958463296377505,0.9376528367942026,0.9953997519495019,0.024882694705085195,0.024882694705085195,0.8340945774941086,0.02
VERIZON COMMUNICATIONS INC,UNITED STATES OF AMERICA,Integrated Telecommunication Services, Post and telecommunications (64) ,0.8475225448113106,0.9587806744424793,0.9996671552895775,0.8493016985984253,0.9587355670599375,0.9586958718876443,0.8474755643173758,0.8474755643173758,0.9589976109523981,0.061860225533488154,0.9987727475637674,0.6087911750272776,0.9996671552895775,0.9956948865327807,0.9961088292517217,0.9608868411386177,0.9956943385996033,0.0246156293111985,0.0246156293111985,0.8579307148174963,0.03
TYSON FOODS INC  -CL A,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8361198426719129,0.9517208886602849,0.9996665957342008,0.8425036195649518,0.9517105614599066,0.9516756631569571,0.8406146460314637,0.8406146460314637,0.9520306090015804,0.061915151141531885,0.9995544502973666,0.6038746199394975,0.9996665957342008,0.9950994985000802,0.9962169173280627,0.9541937210051108,0.9951008959276597,0.02533831674532237,0.02533831674532237,0.8511830903299773,0.03
CAMPBELL SOUP CO,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8739316137245049,0.9906335045754748,0.9999219435372632,0.8797625389398881,0.9906474186512391,0.9906410919688604,0.8774054622132463,0.8774054622132463,0.9907289165069849,0.058545676084432605,0.999895817207831,0.6073624315634252,0.9999219435372632,0.9999567453138636,0.9991198542355085,0.9911435606971017,0.9999573062825939,0.02068985280372881,0.02068985280372881,0.8880519874727992,0.01
CONAGRA BRANDS INC,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8681391067745908,0.9828543542372417,0.999849803238401,0.8725573200352392,0.9828549969476045,0.9828437654672024,0.8702815586299844,0.8702815586299844,0.9829601985479768,0.06019160362641311,0.9997994078360058,0.6081273593560591,0.999849803238401,0.9977914666137433,0.998286031932306,0.983718148136391,0.997792734810109,0.022783475926471047,0.022783475926471047,0.8809249372922131,0.05
FLOWERS FOODS INC,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8777879795179953,0.9930461426249586,0.9999636530975042,0.882228272847319,0.9930435450829183,0.9930380825909277,0.8798553728368773,0.8798553728368773,0.9930927286393155,0.05912054262361445,0.9999515583195647,0.608862956778678,0.9999636530975042,0.9994656774065508,0.9995830888483987,0.9934079169935559,0.9994663285324248,0.021195666181483736,0.021195666181483736,0.8904992831930826,0.06
KELLOGG CO,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8728052705345971,0.9877607894143265,0.9998565844446419,0.8773617987962808,0.9877655392522597,0.9877588483177883,0.8750130016010336,0.8750130016010336,0.9878310169432306,0.06012779830460199,0.9998084136278675,0.608374927148905,0.9998565844446419,0.9978932423458289,0.998363237701121,0.9883605955204455,0.9978930650460132,0.022688858472636905,0.022688858472636905,0.8856780132040141,0.08
SMUCKER (JM) CO,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8779872957116347,0.9934614241415582,0.9999428346128676,0.8827012806716735,0.9934617887895829,0.9934574960183273,0.8803104967185967,0.8803104967185967,0.9935019278575327,0.05931638276869671,0.9999237825615069,0.6086396352429756,0.9999428346128676,0.9991603502102941,0.9993514715419536,0.9937910236584692,0.9991589337671015,0.021485962025505338,0.021485962025505338,0.8909658742480706,0.21
MONDELEZ INTERNATIONAL INC,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8666829699513866,0.9819046876218703,0.9996577214883888,0.8722192377491991,0.9819279388700939,0.9819228335654931,0.8698532409223155,0.8698532409223155,0.9819901531422147,0.06199862544206497,0.9995426005712327,0.6070443857983214,0.9996577214883888,0.994969734441671,0.9961088292517217,0.9827315396371189,0.9949685454037012,0.025461929870492783,0.025461929870492783,0.8805767885819529,0.21
GENERAL MILLS INC,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8739211771489875,0.9890456324821819,0.9998276660178496,0.8787155889553692,0.9890556488602698,0.9890512745030996,0.8763308654008044,0.8763308654008044,0.9891025671787308,0.06039985143899087,0.9997698309195757,0.6082564953036892,0.9998276660178496,0.9974657842710695,0.9980389734720978,0.9895625201235302,0.997466127871953,0.02309208482607345,0.02309208482607345,0.8870147196659414,0.1
HERSHEY CO,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.8778268334311902,0.993658524759843,0.9999307300689891,0.8827907276860364,0.9936644745315097,0.9936589758343807,0.8804168466063559,0.8804168466063559,0.9937126091909176,0.05891999393304067,0.9999075721361558,0.6084113928026311,0.9999307300689891,0.9996615956908155,0.9992125011580866,0.9940047072054708,0.9996605849466221,0.02098642256494013,0.02098642256494013,0.8910550905596837,0.01
MCCORMICK & CO INC,UNITED STATES OF AMERICA,Packaged Foods & Meats, Processing of Food products nec ,0.879877072991224,0.995288030406196,0.9999600416968568,0.8844441753710891,0.9952879121001029,0.9952847705138868,0.882034233323276,0.882034233323276,0.9953171642028261,0.059154515767321565,0.9999467236313021,0.60891725582221,0.9999600416968568,0.9994122451472058,0.9995522065408727,0.9955258873626498,0.9994129613856673,0.021246027084330942,0.021246027084330942,0.8926912356766801,0.24
AES CORP (THE),UNITED STATES OF AMERICA,Independent Power Producers & Energy Traders, Production of electricity by hydro ,0.483194479121835,0.5693520132721444,0.9987631950908422,0.5280274450296867,0.5410549821299251,0.5406685947766817,0.5367109691585773,0.5367109691585773,0.5360735146910054,0.33894807457112697,0.9907164505576813,0.5451992824209415,0.9987631950908422,0.7953875238218823,0.952889039869059,0.4886142767093097,0.7953882246458023,0.2218119683279095,0.2218119683279095,0.5199121578246807,0.0
DOMINION ENERGY INC,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.42884458450213875,0.7722634107471483,0.9968424774033013,0.6844649315193051,0.7684064498148085,0.7682086551329851,0.6860496398365749,0.6860496398365749,0.76811173663658,0.12142772548132519,0.9760016502402603,0.3543202914016961,0.9968424774033013,0.9252813462893841,0.8805935579506501,0.7658173441021617,0.9252795904818626,0.08580005670264616,0.08580005670264616,0.6908295886410202,0.01
IDACORP INC,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.8377619101727009,0.9481335520061048,0.9996995157380923,0.8388878993689619,0.9482417789895795,0.9481932192422063,0.8371973122078886,0.8371973122078886,0.9486039576629149,0.060488801637667344,0.9977162259816716,0.6087417260160033,0.9996995157380923,0.9955244121815374,0.9886353108304252,0.9510216631219021,0.9955256984158496,0.02428836822535639,0.02428836822535639,0.8476062340666846,0.03
DTE ENERGY CO,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.5794090962995007,0.7505117237977389,0.9976828872343626,0.6754290318461934,0.7335962246594554,0.733363208751058,0.6799074373487256,0.6799074373487256,0.7310874297088583,0.1903690201129598,0.9823891266154613,0.5090130892847513,0.9976828872343626,0.9113991364329133,0.9123714523949229,0.6986394452934748,0.9113998629531671,0.10172834549003702,0.10172834549003702,0.6724987130290682,0.01
AMEREN CORP,UNITED STATES OF AMERICA,Multi-Utilities, Production of electricity nec ,0.7209607638976561,0.7927518619157337,0.998595013916974,0.7160324939941999,0.7763067377079066,0.7761218806747305,0.7195754346458613,0.7195754346458613,0.7735776258449802,0.1921616649444706,0.9893215955950112,0.6081628443407199,0.998595013916974,0.9113507929601726,0.9468669899014854,0.7418222054935537,0.9113507651781502,0.10422502540088635,0.10422502540088635,0.7136048722360889,0.01
NEXTERA ENERGY INC,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.49625962678912394,0.6937604479137901,0.9963572914731065,0.5972776957245354,0.6949209890893251,0.6946470475018625,0.5992511588641725,0.5992511588641725,0.6967281194065247,0.07140524940732777,0.9723141102652092,0.4957280911352386,0.9963572914731065,0.9580658539874459,0.8622494672801951,0.7091937436795109,0.9580662307638119,0.052206791023618415,0.052206791023618415,0.6077635624175775,0.01
PINNACLE WEST CAPITAL CORP,UNITED STATES OF AMERICA,Electric Utilities, Production of electricity nec ,0.803973465788114,0.903196719065216,0.9991686821876541,0.8077988677230902,0.9008243171422348,0.9007380317430725,0.8070940489891324,0.8070940489891324,0.9000675458186939,0.11460833528340857,0.9936816312276118,0.60337855247722,0.9991686821876541,0.9391559229659484,0.9685618109385133,0.8991702076521566,0.9391571833246879,0.07838089527780906,0.07838089527780906,0.8153863271387816,0.01
